,table_catalog,table_schema,table_name,partition_id,last_modified_time,total_rows
0,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_gcg_hist,20230206,2023-02-21 06:35:07.463000 UTC,12394882
1,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sp_seed_5gb_base_stg4,,2022-12-27 09:35:20.371000 UTC,0
2,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_xcl_quadruple_agg_upsell,,2022-12-23 07:19:14.098000 UTC,0
3,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,tono_fbb_b_number,,2022-12-04 14:43:56.352000 UTC,47443
4,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_hf_axis_stg1_l2,,2022-12-29 10:35:02.258000 UTC,0
5,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_arpu_revival_base_offers_ob,,2023-04-17 07:19:42.501000 UTC,5979
6,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_wht_pusdatin_batch_3,,2021-12-23 09:03:13.971000 UTC,5038513
7,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_xc_all_main_offer_catalog,,2023-03-17 02:38:55.503000 UTC,187
8,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xtra_kuota_base_stg7_4,,2022-12-29 16:27:16.015000 UTC,0
9,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_new_acq_stg4,,2022-06-03 09:44:13.499000 UTC,0
10,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,f_d_regional_cvm_subs_rev,__NULL__,2022-06-09 22:13:05.673000 UTC,0
11,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_max_data_prolong,,2022-12-22 08:27:17.491000 UTC,1
12,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_non_sp_seed_5gb_base,__NULL__,2023-03-17 01:06:14.793000 UTC,0
13,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_base_offers_xc_mini_hist,__NULL__,2023-04-17 07:12:58.685000 UTC,0
14,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_xc_new_reference,,2021-12-28 08:11:29.220000 UTC,514
15,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,gln_subs_pack_channel,,2023-01-17 09:17:45.267000 UTC,255808890
16,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_non_sp_seed_base_30d_def_taker,,2022-12-22 04:09:17.081000 UTC,9235
17,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_gamification_max_date,,2022-12-30 11:09:19.409000 UTC,1
18,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_axn_1c_1,,2022-12-27 11:02:43.674000 UTC,0
19,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_iou_bad_debt,20200814,2023-03-07 04:16:54.869000 UTC,2296
20,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,f_d_nbo_offer_post_today_tmp_ben_internal_number,,2023-01-16 06:44:16.336000 UTC,33
21,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_synapse_whitelist_dp_m6,,2022-05-05 01:21:16.679000 UTC,34247674
22,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_downgrade_stg5,,2022-06-09 08:51:24.918000 UTC,72919688
23,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_kemendikbud_scoring_2021_subs,,2022-06-10 14:42:53.950000 UTC,5993059
24,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_kemendikbud_scoring_eoy_2021_new_subs,,2022-12-23 08:02:18.229000 UTC,126089
25,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_non_sp_seed_5gb_base_stg2,,2022-12-22 04:02:18.611000 UTC,22449781
26,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_sp_fresh_weekly,,2022-12-27 09:36:37.399000 UTC,0
27,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xc_mini_offer,,2022-06-04 01:19:01.727000 UTC,28
28,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_non_fresh_m1_2_case3,,2022-12-22 07:20:22.739000 UTC,1824494
29,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_ax_pusdatin,,2022-05-05 13:41:30.687000 UTC,1745162
30,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_mb_usage_vidio_90d,,2022-12-29 16:48:11.499000 UTC,2473417
31,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_byop_masstaker_analysis_stg2_2_2,,2023-04-15 05:39:09.003000 UTC,23023
32,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_offer_xcreg_nbo,,2021-12-29 15:03:29.794000 UTC,67
33,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,prw_kemendikbud_202009_202104_subs_v5,,2022-01-03 09:37:49.436000 UTC,1819765
34,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_ax_pack_2_m_cg,__NULL__,2022-06-09 22:29:05.728000 UTC,0
35,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_ob_pack_deviation,,2022-11-29 16:06:06.523000 UTC,29820482
36,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_sachet_usg_norm,,2022-12-27 07:42:01.538000 UTC,0
37,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,prw_kemendikbud_202009_202104_subs_v4,,2022-01-03 09:36:45.567000 UTC,2046180
38,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mut_axis_3g,,2022-01-03 09:36:28.858000 UTC,2422236
39,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_xc_all_main_offer,,2022-01-03 09:32:55.930000 UTC,408
40,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_pkt_real_rev_stg_20221130,,2023-03-02 03:40:42.411000 UTC,452925685
41,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_2c_1,,2022-12-27 10:45:30.389000 UTC,0
42,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_nbo_umb_algo_offer_selection,,2023-01-02 04:42:11.710000 UTC,0
43,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_seg_nbo_ro_date,,2022-12-29 09:59:23.087000 UTC,1
44,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_usg_dwg,,2022-12-27 10:37:08.995000 UTC,0
45,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,nbo_public_offer_discounted_booster_data_rec,,2023-01-06 15:50:27.300000 UTC,39
46,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_voice_offer,,2021-12-29 15:07:29.192000 UTC,70
47,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_iou_to_algo_today,,2022-05-05 22:04:58.371000 UTC,4289875
48,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,fz_dyn_cd_main_id,,2022-11-06 03:15:51.265000 UTC,2998
49,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_mdl_engw1_sc_stg,,2022-05-04 22:03:05.386000 UTC,81921734
50,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg3,,2022-12-27 10:44:05.457000 UTC,20303094
51,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_xcl_unl_stg2_split1,,2022-12-23 06:38:02.368000 UTC,6546013
52,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sp_seed_5gb_base_stg3,20210427,2022-06-05 15:09:54.170000 UTC,588
53,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_f_d_subs_cpos_nbo_postpaid_upsell,,2022-12-24 03:29:57.359000 UTC,21
54,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_non_fresh_m5_6_case2,,2022-12-26 15:18:18.917000 UTC,0
55,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_1c_1,,2022-12-27 10:44:53.058000 UTC,0
56,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_reference_cat3,,2021-12-27 10:01:29.312000 UTC,3164
57,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_xcl_unl_m,20230316,2023-03-23 15:54:38.566000 UTC,16
58,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_xhs_loc_id,,2022-12-29 10:13:29.837000 UTC,0
59,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_whitelist_dynamic_pricing_for_rolling_30days_for_dropper,__NULL__,2022-06-07 11:12:51.630000 UTC,0
60,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,f_d_gcg_graduation_metrics_details,20230206,2023-02-16 17:13:38.495000 UTC,25435
61,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_byop_masstaker_analysis_stg2_2,,2023-04-15 05:39:03.433000 UTC,22719
62,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,tono_ffb_list_msisdn_non_taker,,2022-12-24 04:06:10.377000 UTC,712588
63,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_arpu_revival_base_offers_hist,20220919,2023-04-17 07:06:27.263000 UTC,19569
64,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ever_taker_vidio_platinum_xcm6_90d,,2022-12-29 16:46:57.647000 UTC,1201071
65,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_fbb_250_subs_as_axis_65k,,2022-12-24 04:08:02.961000 UTC,65795
66,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_irreg_pack_drop_v3_stg4,,2022-12-22 09:42:28.693000 UTC,0
67,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mfa_nbo_ro_summary,20220718,2023-03-20 13:50:51.954000 UTC,758
68,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_downgrade_stg1,20211002,2022-05-04 12:22:10.646000 UTC,21391211
69,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_pack_hist_for_dp,20230128,2023-04-10 11:03:15.748000 UTC,910392
70,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_xc_plus_nbo_catalog,,2022-10-18 05:55:12.945000 UTC,261
71,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,prw_kemenag_scoring_nov_subs,,2022-06-04 01:25:10.382000 UTC,576779
72,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_synapse_rev_m4,,2023-04-10 11:04:22.890000 UTC,36231487
73,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_sp_seed_5gb_base_2021_q3_stg5_hist,20230317,2023-03-17 02:41:12.703000 UTC,1122197
74,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_xhs_7d_stg1,,2022-12-29 10:20:45.227000 UTC,0
75,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_ax_irreg_pack_drop_stg5,__NULL__,2022-06-09 06:16:53.435000 UTC,0
76,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_aigo_axis_l2_hist,,2023-03-20 03:16:23.285000 UTC,0
77,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_axn_1b_2,,2022-12-27 11:02:36.276000 UTC,0
78,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_xl_pusdatin,,2022-05-05 13:41:34.531000 UTC,1565618
79,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_tok_mass_offer_base_l2_stg2_temp_voice,,2022-12-26 14:50:30.938000 UTC,0
80,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_tok_mass_offer_base_stg1,,2022-12-27 09:28:23.652000 UTC,0
81,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_drop_v2_stg1_2,,2022-12-22 09:12:23.145000 UTC,0
82,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,aas_kemdikbud_grace_b4,,2021-12-27 10:13:34.377000 UTC,1000000
83,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_offers_high_sec_hist,__NULL__,2023-04-17 07:05:43.612000 UTC,0
84,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_competitor_price_allowance_offer_v3,,2021-12-29 15:29:29.428000 UTC,39
85,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_synapse_whitelist_dp_m8,,2022-05-04 12:20:16.096000 UTC,34144179
86,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_2c_4,,2022-12-27 10:45:34.440000 UTC,0
87,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_axis_dynamic_pricing_data_model_scoring_rolling_30days,20210910,2022-05-26 12:03:25.017000 UTC,30297776
88,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,fz_list_subs_proba2,,2023-01-05 06:35:19.130000 UTC,507613873
89,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_offers_monthly_hf_nhg_gcg_hist_v2,__NULL__,2023-04-17 06:59:44.813000 UTC,0
90,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xl_axis_base_irreg_table,,2023-04-17 06:52:58.768000 UTC,0
91,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_pkt_w_20221130,,2023-01-17 03:22:08.599000 UTC,46586525
92,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_visionplus_base_stg1,,2022-12-26 16:50:13.960000 UTC,0
93,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_non_fresh_m7_8_case2,,2022-12-26 15:26:39.381000 UTC,29
94,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,prw_kemendikbud_scoring_nov_subs,,2022-06-04 01:32:43.677000 UTC,3263286
95,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_synapse_whitelist_summary,,2022-05-02 13:17:14.753000 UTC,101680483
96,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_xl_freq_base,,2022-06-13 04:42:28.607000 UTC,6695140
97,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_pack_active_check_stg1,,2022-12-23 07:31:52.341000 UTC,20262178
98,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_downgrade_stg2,20210929,2022-05-05 23:10:33.981000 UTC,4523209
99,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mut_persona_game_dat_only,,2022-12-29 16:46:47.374000 UTC,10077872
100,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_offers_dropper_base_hist_v2,20220919,2023-04-17 06:59:33.915000 UTC,1813
101,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_insurance_data_pack_stg1,20220430,2022-05-02 12:09:40.925000 UTC,82270764
102,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_lth_asa_persona_game_sport,,2022-12-29 16:47:51.008000 UTC,10368418
103,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_volatility_dwe_base_logic,,2022-05-04 21:52:38.968000 UTC,7584737
104,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ever_taker_vidio_60d,,2022-12-29 16:38:22.230000 UTC,0
105,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_non_sp_seed_5gb_offers_stg2,,2022-12-22 04:07:07.487000 UTC,20068722
106,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xtra_kuota_base_stg7_3,,2022-12-29 16:27:12.821000 UTC,0
107,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_stg5a,,2022-12-29 15:16:32.636000 UTC,113406
108,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_ax_booster_usage_offer1,,2023-01-01 14:02:46.148000 UTC,0
109,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_bundling_adoption_ax_offer,,2022-01-06 05:42:17.746000 UTC,1000
110,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg4,,2022-12-27 10:44:29.329000 UTC,0
111,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ott_vidio_diamond_wht_stg2,,2022-12-29 16:48:23.704000 UTC,80450
112,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_1a_3,,2022-12-27 10:44:35.102000 UTC,0
113,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_byop_taker_analysis_stg2_2,,2023-04-14 10:00:42.697000 UTC,17209
114,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_ro_base_offer_hist,20230320,2023-03-20 03:15:17.032000 UTC,30704103
115,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg3_fpd,,2022-12-27 10:34:35.972000 UTC,17488984
116,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_axn_2a_1,,2022-12-27 11:02:55.408000 UTC,0
117,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg3_droq,,2022-12-27 10:39:06.327000 UTC,0
118,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_non_sp_seed_non_fresh_monthly,,2023-03-17 01:10:57.985000 UTC,215952
119,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_xl_frequency_last_purchase,20220522,2022-06-03 09:39:55.041000 UTC,225671
120,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_tok_mass_offer,,2022-10-18 10:35:51.138000 UTC,32
121,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_tok_mass_offer_base_l2_stg2_temp,,2022-12-26 14:50:32.727000 UTC,0
122,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_nbo_tk_mar_stg2,,2023-01-05 14:37:15.812000 UTC,1143719
123,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,nbo_revamp_202301_scoring_final,,2023-01-09 08:58:12.132000 UTC,6567144
124,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_iou_historical_reload,,2022-05-05 22:04:26.496000 UTC,0
125,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_dynamic_low_arpu_upsell_90,,2022-05-05 04:32:33.424000 UTC,7044210
126,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_irreg_pack_drop_v3_stg6,,2022-12-22 09:47:15.700000 UTC,0
127,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ever_taker_vipplus_akrab_30d,,2022-12-29 16:34:46.143000 UTC,24958209
128,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_kem_upsell_logic_stg2_data,,2022-05-05 13:39:14.670000 UTC,1577732
129,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_bts_reference,20140818,2022-05-05 22:06:45.646000 UTC,226
130,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_downgrade_stg7_mttp,,2022-05-04 12:02:47.462000 UTC,46296323
131,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_cvm_byop_stage1,,2022-12-28 06:26:44.720000 UTC,0
132,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_drop_stg4_2,,2022-06-08 07:22:12.362000 UTC,1465107
133,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_axn_2c_3,,2022-12-27 11:03:18.287000 UTC,0
134,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_iou_20221130,,2023-01-12 03:03:28.367000 UTC,1538696
135,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_down_scoring_to_max_70gb,,2022-12-22 11:09:13.375000 UTC,0
136,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_dpi_data_ax_boostr,,2022-12-27 07:42:05.258000 UTC,0
137,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_cd_main_id_xcr1,,2022-12-29 15:25:27.174000 UTC,8211
138,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_dyn_prc_offers_high_sec_app_hist,__NULL__,2023-04-17 07:05:53.488000 UTC,0
139,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,cvm_reference_alert,,2021-12-20 03:35:39.000000 UTC,133474
140,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_pack_drop_stg2,20210928,2022-05-05 22:43:56.568000 UTC,4363712
141,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_competitor_offer,,2022-06-04 01:17:36.356000 UTC,17
142,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_engagement_fix_20200221,__NULL__,2022-06-09 22:15:05.493000 UTC,0
143,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xl_dpi_list_usage,,2022-12-29 16:26:15.039000 UTC,0
144,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,fz_hf_pkt_hist,,2023-01-05 14:42:34.712000 UTC,74937870
145,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_iou_xl_axis_microsegment_date,,2023-03-06 08:52:46.112000 UTC,2
146,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mut_persona_movgame,,2022-12-29 16:38:20.336000 UTC,40428231
147,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_iou_unpaid_subscriber_new_tcl,,2021-12-23 15:50:53.409000 UTC,336952
148,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,f_d_model_monet_stg,20220504,2022-05-05 22:11:36.151000 UTC,58533886
149,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sachet_slot_base_3_fin_hist,20230314,2023-03-23 15:41:40.827000 UTC,28260429
150,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sachet_slot_base_1_fin_hist,20230314,2023-03-23 15:39:27.250000 UTC,28260429
151,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_pkt_m_20221130,,2023-01-17 03:46:39.432000 UTC,46586525
152,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_synapse_rev_m5,,2023-04-10 11:04:35.172000 UTC,35932615
153,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_nbo_warnet_new_ga_base,,2023-03-29 03:19:49.660000 UTC,10047273
154,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_dyn_takers_ax,,2023-01-16 09:03:15.805000 UTC,65562
155,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,ddt_frequency_base_m3,20220224,2022-05-04 11:12:00.873000 UTC,2268788
156,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_axis_data_model_scoring_rolling_30d,20220601,2022-06-06 02:08:35.768000 UTC,35497950
157,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_sp_non_fresh_monthly_def,,2022-12-27 09:37:29.523000 UTC,0
158,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,nbo_revamp_202301_tmp_scoring_app,,2023-01-06 04:29:24.610000 UTC,1492614
159,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,gln_city_strategy,,2023-01-02 08:32:01.449000 UTC,49776535
160,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_most_used_loc_1d,,2023-04-15 16:02:09.172000 UTC,272894505
161,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_hf_sachet_base_stg5_1a_2,,2022-12-27 10:44:33.327000 UTC,0
162,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sachet_slot_base_slot_4,,2022-12-27 08:01:12.516000 UTC,0
163,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_ax_pack_drop_stg1,,2022-05-05 22:12:30.886000 UTC,19357354
164,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_ax_pack_2_m_axnet,__NULL__,2022-06-09 22:32:05.562000 UTC,0
165,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,adn_xl_iou_base_today,,2022-05-05 22:05:59.617000 UTC,4418830
166,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_xcl_unl_stg2_mttp1,,2022-12-23 06:38:22.496000 UTC,6540687
167,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_down_scoring_validity_choose,,2022-12-22 11:13:25.678000 UTC,0
168,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_temp_xtravaganza_base,,2022-12-30 11:09:58.981000 UTC,0
169,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,mccm_covid_axis_offer,,2022-06-06 20:03:21.379000 UTC,26975105
170,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_base_ax_pack_2_m_cg_axnet,__NULL__,2022-06-09 22:13:05.676000 UTC,0
171,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ever_visit_menu_dyn_prc,__NULL__,2023-04-17 06:57:07.648000 UTC,0
172,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_byop_taker_analysis_stg2_3,,2023-04-15 04:48:23.911000 UTC,17332
173,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_xl_axis_base_prol_table,,2023-04-17 06:53:15.414000 UTC,5792530
174,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,camp_ref_category,,2023-01-16 07:24:24.140000 UTC,0
175,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,asa_pkt_real_rev_adj_stg_20221130,,2023-03-02 03:58:08.737000 UTC,445991433
176,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_cvm_ax_base_byop_offers_stg1,,2022-12-28 06:27:12.160000 UTC,0
177,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_ax_sp_seed_5gb_base_stg5_1,,2022-12-27 09:40:12.734000 UTC,0
178,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_subs_edu_for_competitor_stg1,,2022-06-08 07:19:57.231000 UTC,834166
179,cvm-cloud-dwh-prod-4383,dev_cvm_analytic_tb,lth_tok_mass_offer_base_stg2,20230317,2023-03-24 02:59:14.280000 UTC,35258239
